TRADOC,0,0,0,
TRADOC,0,0,0,
TRADOC,Sub-total,3006,1091,0
ARESCOM,HHSBn,288,221,
ARESCOM,RMISO,18,12,
ARESCOM,1RCDG,96,61,
ARESCOM,2RCDG,82,54,
ARESCOM,3RCDG,122,65,
ARESCOM,4RCDG,160,80,
ARESCOM,5RCDG,108,63,
ARESCOM,6RCDG,108,66,
ARESCOM,7RCDG,122,56,
ARESCOM,8RCDG,108,57,
ARESCOM,9RCDG,96,69,
ARESCOM,10RCDG,82,53,
ARESCOM,11RCDG,96,58,
ARESCOM,12RCDG,96,79,
ARESCOM,14RCDG,96,65,
ARESCOM,15RCDG,82,72,
ARESCOM,NCRDG,96,75,
ARESCOM,ATS,72,44,
ARESCOM,0,0,0,
ARESCOM,0,0,0,
ARESCOM,0,0,0,
ARESCOM,0,0,0,
ARESCOM,0,0,0,
ARESCOM,Sub-total,1928,1250,0
HHSG,HPA,0,0,
HHSG,OCGPA,46,61,
HHSG,OVCPA,18,15,
HHSG,OCSPA,14,10,
HHSG,AOC,16,8,
HHSG,OSAGS,24,18,
HHSG,Personal Staff,,0,
HHSG,OTIG,46,27,
HHSG,OAIA,52,23,
HHSG,OESPA,28,14,
HHSG,OAFM,88,30,
HHSG,OACPA,28,22,
HHSG,OASM,12,6,
HHSG,AGSMO,38,12,
HHSG,ORC(P),34,13,
HHSG,Coordinating Staff,,0,
HHSG,OG1,110,63,
HHSG,OG2,106,49,
HHSG,OG3,84,35,
HHSG,OG4,66,50,
HHSG,OG5,56,28,
HHSG,OG6,62,32,
HHSG,OG7,58,29,
HHSG,OG8,54,34,
HHSG,OG9,52,24,
HHSG,Special Staff,,0,
HHSG,OAA,60,31,
HHSG,OACS,30,21,
HHSG,OAJA,34,22,
HHSG,OACN,16,16,
HHSG,OAPM,24,19,
HHSG,OADS,20,13,
HHSG,OACE,74,17,
HHSG,AHRO,22,12,
HHSG,OACOCS,32,19,
HHSG,OAGAD,18,13,
HHSG,OACCS,14,15,
HHSG,AHO,88,55,
HHSG,OAQM,34,15,
HHSG,AREO,44,13,
HHSG,OACH,16,5,
HHSG,HSG,0,0,
HHSG,HHSBn,494,416,
HHSG,MPBn,384,244,
HHSG,AGH,360,104,
HHSG,SEB,474,352,
HHSG,1354DC,48,13,
HHSG,1301DD,56,28,
HHSG,SSC,260,221,
HHSG,AHC,20,33,
HHSG,0,0,0,
HHSG,0,0,0,
HHSG,0,0,0,
HHSG,0,0,0,
HHSG,0,0,0,
HHSG,Sub-total,3714,2041,0
FCPA,HQ,150,117,
FCPA,1FSFO,28,11,
FCPA,2FSFO,28,10,
FCPA,3FSFO,28,13,
FCPA,4FSFO,28,12,
FCPA,5FSFO,28,10,
FCPA,6FSFO,28,10,
FCPA,7FSFO,28,7,
FCPA,8FSFO,28,10,
FCPA,9FSFO,28,11,
FCPA,10FSFO,28,10,
FCPA,11FSFO,28,10,
FCPA,12FSFO,28,10,
FCPA,14FSFO,28,12,
FCPA,15FSFO,28,13,
FCPA,16FSFO,28,9,
FCPA,0,0,0,
FCPA,0,0,0,
FCPA,0,0,0,
FCPA,0,0,0,
FCPA,0,0,0,
FCPA,Sub-total,570,275,0
APMC,APMC,238,150,
APMC,0,,0,
APMC,0,,0,
APMC,0,,0,
APMC,0,,0,
